facility_chemical_id,facility_id,chemical_id,program_level
6513,100000181572,9,
6514,100000181572,10,
6515,100000181572,11,
6516,100000181572,4,
6517,100000181572,12,
6518,100000181572,5,
6519,100000181572,6,
6520,100000182376,3,Program Level 1 process
6521,100000182376,10,
6522,100000182376,11,
6523,100000182376,4,
6524,100000182376,12,
6525,100000182376,5,
6526,100000182376,6,
6527,100000182376,3,Program Level 1 process
6528,100000182376,10,
6529,100000182376,11,
6530,100000182376,4,
6531,100000182376,12,
6532,100000182376,5,
6533,100000182376,6,
6534,100000182456,1,Program Level 3 process
6535,100000182483,1,Program Level 2 process
6536,100000183552,2,Program Level 2 process
6537,100000184043,3,Program Level 2 process
6538,100000184043,9,
6539,100000184043,11,
6540,100000184043,4,
6541,100000184043,12,
6542,100000184043,5,
6543,100000184043,6,
6544,100000185747,1,Program Level 3 process
6545,100000185907,3,Program Level 2 process
6546,100000185907,9,
6547,100000185907,10,
6548,100000185907,11,
6549,100000185907,4,
6550,100000185907,12,
6551,100000185907,5,
6552,100000185907,6,
6553,100000186648,3,Program Level 1 process
6554,100000186648,9,
6555,100000186648,10,
6556,100000186648,11,
6557,100000186648,4,
6558,100000186648,12,
6559,100000186648,5,
6560,100000186648,6,
6561,100000186657,3,Program Level 1 process
6562,100000186657,9,
6563,100000186657,10,
6564,100000186657,11,
6565,100000186657,4,
6566,100000186657,12,
6567,100000186657,5,
6568,100000186657,6,
6569,100000188325,10,Program Level 1 process
6570,100000188398,14,Program Level 3 process
6571,100000189921,1,Program Level 3 process
6572,100000189921,1,Program Level 3 process
6573,100000189921,1,Program Level 3 process
6574,100000190063,3,Program Level 1 process
6575,100000190063,9,
6576,100000190063,10,
6577,100000190063,11,
6578,100000190063,4,
6579,100000190063,12,
6580,100000190063,5,
6581,100000190063,6,
6582,100000192855,1,Program Level 3 process
6583,100000193266,1,Program Level 3 process
6584,100000193266,3,Program Level 3 process
6585,100000193266,9,
6586,100000193266,6,
6587,100000193444,9,Program Level 3 process
6588,100000195077,1,Program Level 3 process
6589,100000195095,1,Program Level 3 process
6590,100000195139,3,Program Level 3 process
6591,100000195139,9,
6592,100000195139,5,
6593,100000195139,6,
6594,100000197823,1,Program Level 2 process
6595,100000197832,1,Program Level 2 process
6596,100000198092,1,Program Level 1 process
6597,100000198092,1,Program Level 1 process
6598,100000198528,3,Program Level 1 process
6599,100000198528,9,
6600,100000198528,11,
6601,100000198528,12,
6602,100000198528,5,
6603,100000198528,6,
6604,100000199199,3,Program Level 1 process
6605,100000199199,9,
6606,100000199199,11,
6607,100000199199,4,
6608,100000199199,12,
6609,100000199199,5,
6610,100000199199,6,
6611,100000199386,1,Program Level 2 process
6612,100000199466,3,Program Level 1 process
6613,100000199466,9,
6614,100000199466,11,
6615,100000199466,4,
6616,100000199466,5,
6617,100000199466,6,
6618,100000199475,3,Program Level 1 process
6619,100000199475,9,
6620,100000199475,10,
6621,100000199475,4,
6622,100000199475,12,
6623,100000199475,5,
6624,100000199475,6,
6625,100000199787,1,Program Level 3 process
6626,100000199787,3,Program Level 3 process
6627,100000199787,9,
6628,100000199787,6,
6629,100000199821,4,Program Level 1 process
6630,100000199821,3,Program Level 1 process
6631,100000199821,9,
6632,100000199821,11,
6633,100000199821,4,
6634,100000199821,12,
6635,100000199821,5,
6636,100000199821,6,
6637,100000199821,3,Program Level 1 process
6638,100000199821,9,
6639,100000199821,10,
6640,100000199821,11,
6641,100000199821,4,
6642,100000199821,12,
6643,100000199821,5,
6644,100000199821,6,
6645,100000199821,3,Program Level 1 process
6646,100000199821,10,
6647,100000199821,11,
6648,100000199821,4,
6649,100000202997,1,Program Level 2 process
6650,100000203004,1,Program Level 2 process
6651,100000203013,1,Program Level 2 process
6652,100000203353,1,Program Level 3 process
6653,100000204557,6,Program Level 3 process
6654,100000204842,3,Program Level 1 process
6655,100000204842,9,
6656,100000204842,10,
6657,100000204842,11,
6658,100000204842,4,
6659,100000204842,12,
6660,100000204842,5,
6661,100000204842,6,
6662,100000204851,3,Program Level 3 process
6663,100000204851,9,
6664,100000204851,10,
6665,100000204851,11,
6666,100000204851,4,
6667,100000204851,12,
6668,100000204851,5,
6669,100000204851,6,
6670,100000204879,3,Program Level 3 process
6671,100000204879,9,
6672,100000204879,10,
6673,100000204879,11,
6674,100000204879,4,
6675,100000204879,12,
6676,100000204879,5,
6677,100000204879,6,
6678,100000206396,4,Program Level 1 process
6679,100000206396,3,Program Level 1 process
6680,100000206396,9,
6681,100000206396,10,
6682,100000206396,11,
6683,100000206396,4,
6684,100000206396,12,
6685,100000206396,5,
6686,100000206396,6,
6687,100000208036,3,Program Level 1 process
6688,100000208036,9,
6689,100000208036,10,
6690,100000208036,11,
6691,100000208036,4,
6692,100000208036,12,
6693,100000208036,5,
6694,100000208036,6,
6695,100000208535,10,Program Level 3 process
6696,100000208535,3,Program Level 3 process
6697,100000208535,9,
6698,100000208535,10,
6699,100000208535,11,
6700,100000208535,4,
6701,100000208535,12,
6702,100000208535,5,
6703,100000208535,6,
6704,100000210167,4,Program Level 3 process
6705,100000210167,3,Program Level 3 process
6706,100000210167,9,
6707,100000210167,10,
6708,100000210167,11,
6709,100000210167,4,
6710,100000210167,12,
6711,100000210167,5,
6712,100000210167,6,
6713,100000210452,1,Program Level 2 process
6714,100000211013,1,Program Level 2 process
6715,100000211512,2,Program Level 3 process
6716,100000211521,2,Program Level 2 process
6717,100000213388,3,Program Level 1 process
6718,100000213388,11,
6719,100000213388,4,
6720,100000213388,5,
6721,100000213388,6,
6722,100000214305,54,Program Level 1 process
6723,100000214485,10,Program Level 1 process
6724,100000214608,3,Program Level 2 process
6725,100000214608,9,
6726,100000214608,10,
6727,100000214608,4,
6728,100000214608,12,
6729,100000214608,5,
6730,100000214608,6,
6731,100000214644,3,Program Level 1 process
6732,100000214644,9,
6733,100000214644,10,
6734,100000214644,11,
6735,100000214644,4,
6736,100000214644,12,
6737,100000214644,5,
6738,100000214644,6,
6739,100000215377,1,Program Level 3 process
6740,100000216866,8,Program Level 3 process
6741,100000217008,4,Program Level 1 process
6742,100000217008,12,Program Level 1 process
6743,100000217008,5,Program Level 1 process
6744,100000217277,1,Program Level 2 process
6745,100000219239,4,Program Level 3 process
6746,100000219239,3,Program Level 3 process
6747,100000219239,9,
6748,100000219239,10,
6749,100000219239,11,
6750,100000219239,4,
6751,100000219239,12,
6752,100000219239,5,
6753,100000219239,6,
6754,100000222207,4,Program Level 3 process
6755,100000222207,3,Program Level 3 process
6756,100000222207,9,
6757,100000222207,10,
6758,100000222207,11,
6759,100000222207,4,
6760,100000222207,12,
6761,100000222207,5,
6762,100000222207,6,
6763,100000223108,1,Program Level 3 process
6764,100000223313,1,Program Level 3 process
6765,100000223509,1,Program Level 3 process
6766,100000223643,3,Program Level 3 process
6767,100000223643,9,
6768,100000223643,10,
6769,100000223643,11,
6770,100000223643,4,
6771,100000223643,12,
6772,100000223643,5,
6773,100000223643,6,
6774,100000223643,3,Program Level 3 process
6775,100000223643,9,
6776,100000223643,11,
6777,100000223643,4,
6778,100000223643,12,
6779,100000223643,5,
6780,100000223643,6,
6781,100000223643,3,Program Level 3 process
6782,100000223643,10,
6783,100000223643,11,
6784,100000225222,3,Program Level 3 process
6785,100000225222,4,
6786,100000225222,5,
6787,100000225892,1,Program Level 2 process
6788,100000225918,105,Program Level 2 process
6789,100000227033,5,Program Level 3 process
6790,100000227765,5,Program Level 3 process
6791,100000228568,1,Program Level 2 process
6792,100000229111,1,Program Level 3 process
6793,100000229503,3,Program Level 1 process
6794,100000229503,9,
6795,100000229503,10,
6796,100000229503,11,
6797,100000229503,4,
6798,100000229503,12,
6799,100000229503,5,
6800,100000229503,6,
6801,100000229656,3,Program Level 3 process
6802,100000229656,9,
6803,100000229656,10,
6804,100000229656,11,
6805,100000229656,4,
6806,100000229656,12,
6807,100000229656,5,
6808,100000229656,6,
6809,100000229656,3,Program Level 3 process
6810,100000229656,9,
6811,100000229656,10,
6812,100000229656,11,
6813,100000229656,4,
6814,100000229656,12,
6815,100000229656,5,
6816,100000229656,6,
6817,100000229674,10,Program Level 1 process
6818,100000229674,3,Program Level 1 process
6819,100000229674,9,
6820,100000229674,11,
6821,100000229674,4,
6822,100000229674,12,
6823,100000229674,5,
6824,100000229674,6,
6825,100000229674,3,Program Level 1 process
6826,100000229674,9,
6827,100000229674,10,
6828,100000229674,6,
6829,100000229987,3,Program Level 1 process
6830,100000229987,9,
6831,100000229987,10,
6832,100000229987,11,
6833,100000229987,4,
6834,100000229987,12,
6835,100000229987,5,
6836,100000229987,6,
6837,100000230305,1,Program Level 3 process
6838,100000230886,3,Program Level 1 process
6839,100000230886,9,
6840,100000230886,10,
6841,100000230886,11,
6842,100000230886,4,
6843,100000230886,12,
6844,100000230886,5,
6845,100000230886,6,
6846,100000231689,8,Program Level 2 process
6847,100000231689,29,Program Level 2 process
6848,100000231689,24,Program Level 2 process
6849,100000231689,54,Program Level 2 process
6850,100000231956,1,Program Level 2 process
6851,100000232205,1,Program Level 3 process
6852,100000232893,3,Program Level 1 process
6853,100000232893,9,
6854,100000232893,11,
6855,100000232893,4,
6856,100000232893,12,
6857,100000232893,5,
6858,100000232893,6,
6859,100000233204,4,Program Level 3 process
6860,100000233204,5,Program Level 3 process
6861,100000233918,1,Program Level 2 process
6862,100000233954,4,Program Level 1 process
6863,100000233954,12,Program Level 1 process
6864,100000233954,5,Program Level 1 process
6865,100000234356,1,Program Level 1 process
6866,100000235113,4,Program Level 3 process
6867,100000235113,3,Program Level 3 process
6868,100000235113,9,
6869,100000235113,11,
6870,100000235113,4,
6871,100000235113,12,
6872,100000235113,6,
6873,100000235266,3,Program Level 3 process
6874,100000235266,9,
6875,100000235266,10,
6876,100000235266,11,
6877,100000235266,4,
6878,100000235266,12,
6879,100000235266,5,
6880,100000235266,6,
6881,100000235505,3,Program Level 2 process
6882,100000235505,9,
6883,100000235505,11,
6884,100000235505,4,
6885,100000235505,12,
6886,100000235505,5,
6887,100000235505,6,
6888,100000235845,5,Program Level 3 process
6889,100000236309,3,Program Level 1 process
6890,100000236309,9,
6891,100000236309,11,
6892,100000236309,4,
6893,100000236309,12,
6894,100000236309,5,
6895,100000236309,6,
6896,100000236372,3,Program Level 1 process
6897,100000236372,9,
6898,100000236372,10,
6899,100000236372,11,
6900,100000236372,4,
6901,100000236372,12,
6902,100000236372,5,
6903,100000236372,6,
6904,100000236513,1,Program Level 3 process
6905,100000236522,1,Program Level 3 process
6906,100000237585,3,Program Level 2 process
6907,100000237585,9,
6908,100000237585,11,
6909,100000237585,4,
6910,100000237585,12,
6911,100000237585,5,
6912,100000237585,6,
6913,100000237594,3,Program Level 2 process
6914,100000237594,9,
6915,100000237594,11,
6916,100000237594,4,
6917,100000237594,12,
6918,100000237594,5,
6919,100000237594,6,
6920,100000237763,3,Program Level 1 process
6921,100000237763,9,
6922,100000237763,10,
6923,100000237763,11,
6924,100000237763,4,
6925,100000237763,12,
6926,100000237763,5,
6927,100000237763,6,
6928,100000237772,3,Program Level 1 process
6929,100000237772,9,
6930,100000237772,10,
6931,100000237772,11,
6932,100000237772,4,
6933,100000237772,12,
6934,100000237772,5,
6935,100000237772,6,
6936,100000238165,3,Program Level 2 process
6937,100000238165,9,
6938,100000238165,11,
6939,100000238165,4,
6940,100000238165,12,
6941,100000238165,5,
6942,100000238165,6,
6943,100000238183,1,Program Level 2 process
6944,100000238487,3,Program Level 2 process
6945,100000238487,9,
6946,100000238487,11,
6947,100000238487,4,
6948,100000238487,12,
6949,100000238487,5,
6950,100000238487,6,
6951,100000239146,3,Program Level 2 process
6952,100000239146,9,
6953,100000239146,10,
6954,100000239146,11,
6955,100000239146,4,
6956,100000239146,12,
6957,100000239146,5,
6958,100000239146,6,
6959,100000239155,3,Program Level 2 process
6960,100000239155,9,
6961,100000239155,10,
6962,100000239155,11,
6963,100000239155,4,
6964,100000239155,12,
6965,100000239155,5,
6966,100000239155,6,
6967,100000239164,3,Program Level 2 process
6968,100000239164,9,
6969,100000239164,10,
6970,100000239164,11,
6971,100000239164,4,
6972,100000239164,12,
6973,100000239164,5,
6974,100000239164,6,
6975,100000239681,3,Program Level 3 process
6976,100000239681,12,
6977,100000239681,5,
6978,100000239681,85,
6979,100000239752,3,Program Level 1 process
6980,100000239752,9,
6981,100000239752,10,
6982,100000239752,11,
6983,100000239752,4,
6984,100000239752,12,
6985,100000239752,5,
6986,100000239752,6,
6987,100000239752,3,Program Level 1 process
6988,100000239752,9,
6989,100000239752,10,
6990,100000239752,11,
6991,100000239752,4,
6992,100000239752,12,
6993,100000239752,5,
6994,100000239752,6,
6995,100000240036,4,Program Level 1 process
6996,100000240045,4,Program Level 1 process
6997,100000240232,1,Program Level 3 process
6998,100000241053,3,Program Level 1 process
6999,100000241053,9,
7000,100000241053,11,
7001,100000241053,4,
7002,100000241053,12,
7003,100000241053,5,
7004,100000241053,6,
7005,100000241507,5,Program Level 1 process
7006,100000242089,1,Program Level 2 process
7007,100000242294,3,Program Level 3 process
7008,100000242294,9,
7009,100000242294,10,
7010,100000242294,11,
7011,100000242294,4,
7012,100000242294,12,
7013,100000242294,5,
7014,100000242294,6,
7015,100000242463,3,Program Level 1 process
7016,100000242463,9,
7017,100000242463,10,
7018,100000242463,11,
7019,100000242463,4,
7020,100000242463,12,
7021,100000242463,5,
7022,100000242463,6,
7023,100000242472,3,Program Level 1 process
7024,100000242472,9,
7025,100000242472,10,
7026,100000242472,11,
7027,100000242472,4,
7028,100000242472,12,
7029,100000242472,5,
7030,100000242472,6,
7031,100000242472,3,Program Level 1 process
7032,100000242472,9,
