EPA Facility ID,Has Accident,Accident Count,Accident Details
1E+11,Yes,1,"[{'Date of Accident': 'May 2021', 'NAICS Code of Process Involved': '325199'}]"
1E+11,Yes,3,"[{'Date of Accident': 'October 2000', 'NAICS Code of Process Involved': '332813'}, {'Date of Accident': 'December 1998', 'NAICS Code of Process Involved': '332813'}, {'Date of Accident': 'February 1995', 'NAICS Code of Process Involved': '332813'}]"
1E+11,Yes,1,"[{'Date of Accident': 'June 2019', 'NAICS Code of Process Involved': '311615'}]"
1E+11,Yes,1,"[{'Date of Accident': 'March 2009', 'NAICS Code of Process Involved': '22132'}]"
1E+11,Yes,1,"[{'Date of Accident': 'August 2022', 'NAICS Code of Process Involved': '31212'}]"
1E+11,Yes,1,"[{'Date of Accident': 'May 2022', 'NAICS Code of Process Involved': '311513'}]"
1E+11,Yes,10,"[{'Date of Accident': 'November 1998', 'NAICS Code of Process Involved': '331315'}, {'Date of Accident': 'September 1998', 'NAICS Code of Process Involved': '331315'}, {'Date of Accident': 'September 1997', 'NAICS Code of Process Involved': '331315'}, {'Date of Accident': 'June 1996', 'NAICS Code of Process Involved': '331315'}, {'Date of Accident': 'January 1996', 'NAICS Code of Process Involved': '331315'}, {'Date of Accident': 'June 1995', 'NAICS Code of Process Involved': '331315'}, {'Date of Accident': 'March 1995', 'NAICS Code of Process Involved': '331315'}, {'Date of Accident': 'March 1995', 'NAICS Code of Process Involved': '331315'}, {'Date of Accident': 'February 1995', 'NAICS Code of Process Involved': '331315'}, {'Date of Accident': 'January 1995', 'NAICS Code of Process Involved': '331315'}]"
1E+11,Yes,2,"[{'Date of Accident': 'October 2016', 'NAICS Code of Process Involved': '325314'}, {'Date of Accident': 'September 2013', 'NAICS Code of Process Involved': '325314'}]"
1E+11,Yes,1,"[{'Date of Accident': 'July 1998', 'NAICS Code of Process Involved': '311941'}]"
1E+11,Yes,1,"[{'Date of Accident': 'September 2023', 'NAICS Code of Process Involved': '42491'}]"
1E+11,Yes,1,"[{'Date of Accident': 'March 2019', 'NAICS Code of Process Involved': '32532'}]"
1E+11,Yes,1,"[{'Date of Accident': 'May 2023', 'NAICS Code of Process Involved': '32512'}]"
1E+11,Yes,1,"[{'Date of Accident': 'April 1997', 'NAICS Code of Process Involved': '331312'}]"
1E+11,Yes,1,"[{'Date of Accident': 'October 2017', 'NAICS Code of Process Involved': '49312'}]"
1E+11,Yes,1,"[{'Date of Accident': 'April 2011', 'NAICS Code of Process Involved': '42441'}]"
1E+11,Yes,3,"[{'Date of Accident': 'March 1999', 'NAICS Code of Process Involved': '325181'}, {'Date of Accident': 'December 1994', 'NAICS Code of Process Involved': '325181'}, {'Date of Accident': 'July 1994', 'NAICS Code of Process Involved': '325181'}]"
1E+11,Yes,1,"[{'Date of Accident': 'September 2020', 'NAICS Code of Process Involved': '32411'}]"
1E+11,Yes,1,"[{'Date of Accident': 'November 2007', 'NAICS Code of Process Involved': '32211'}]"
1E+11,Yes,3,"[{'Date of Accident': 'June 2023', 'NAICS Code of Process Involved': '325311'}, {'Date of Accident': 'June 2023', 'NAICS Code of Process Involved': '325311'}, {'Date of Accident': 'December 2022', 'NAICS Code of Process Involved': '325311'}]"
1E+11,Yes,1,"[{'Date of Accident': 'July 1996', 'NAICS Code of Process Involved': '42291'}]"
1E+11,Yes,1,"[{'Date of Accident': 'February 2007', 'NAICS Code of Process Involved': '325188'}]"
1E+11,Yes,1,"[{'Date of Accident': 'August 2015', 'NAICS Code of Process Involved': '311411'}]"
1E+11,Yes,1,"[{'Date of Accident': 'August 2008', 'NAICS Code of Process Involved': '49312'}]"
1E+11,Yes,1,"[{'Date of Accident': 'February 2018', 'NAICS Code of Process Involved': '32518'}]"
1E+11,Yes,1,"[{'Date of Accident': 'September 2020', 'NAICS Code of Process Involved': '325314'}]"
1E+11,Yes,1,"[{'Date of Accident': 'November 2000', 'NAICS Code of Process Involved': '325311'}]"
1E+11,Yes,1,"[{'Date of Accident': 'December 2001', 'NAICS Code of Process Involved': '311612'}]"
1E+11,Yes,1,"[{'Date of Accident': 'December 1994', 'NAICS Code of Process Involved': '32212'}]"
1E+11,Yes,1,"[{'Date of Accident': 'July 1997', 'NAICS Code of Process Involved': '322121'}]"
1E+11,Yes,1,"[{'Date of Accident': 'October 2019', 'NAICS Code of Process Involved': '311611'}]"
1E+11,Yes,1,"[{'Date of Accident': 'May 2019', 'NAICS Code of Process Involved': '311513'}]"
1E+11,Yes,1,"[{'Date of Accident': 'June 2002', 'NAICS Code of Process Involved': '42291'}]"
1E+11,Yes,1,"[{'Date of Accident': 'July 2017', 'NAICS Code of Process Involved': '32518'}]"
1E+11,Yes,1,"[{'Date of Accident': 'March 2007', 'NAICS Code of Process Involved': '311612'}]"
1E+11,Yes,1,"[{'Date of Accident': 'January 2024', 'NAICS Code of Process Involved': '311511'}]"
1E+11,Yes,1,"[{'Date of Accident': 'September 2013', 'NAICS Code of Process Involved': '331314'}]"
1E+11,Yes,2,"[{'Date of Accident': 'March 2021', 'NAICS Code of Process Involved': '32212'}, {'Date of Accident': 'March 2020', 'NAICS Code of Process Involved': '32212'}]"
1E+11,Yes,1,"[{'Date of Accident': 'June 2011', 'NAICS Code of Process Involved': '32212'}]"
1E+11,Yes,1,"[{'Date of Accident': 'April 2018', 'NAICS Code of Process Involved': '32411'}]"
1E+11,Yes,1,"[{'Date of Accident': 'April 2007', 'NAICS Code of Process Involved': '22132'}]"
1E+11,Yes,5,"[{'Date of Accident': 'February 2021', 'NAICS Code of Process Involved': '49311'}, {'Date of Accident': 'November 2020', 'NAICS Code of Process Involved': '49311'}, {'Date of Accident': 'May 2020', 'NAICS Code of Process Involved': '49311'}, {'Date of Accident': 'December 2019', 'NAICS Code of Process Involved': '49311'}, {'Date of Accident': 'December 2019', 'NAICS Code of Process Involved': '49311'}]"
1E+11,Yes,1,"[{'Date of Accident': 'February 1999', 'NAICS Code of Process Involved': '42291'}]"
1E+11,Yes,1,"[{'Date of Accident': 'February 1997', 'NAICS Code of Process Involved': '311111'}]"
1E+11,Yes,1,"[{'Date of Accident': 'October 2024', 'NAICS Code of Process Involved': '49312'}]"
1E+11,Yes,1,"[{'Date of Accident': 'September 2011', 'NAICS Code of Process Involved': '311513'}]"
1E+11,Yes,2,"[{'Date of Accident': 'April 2007', 'NAICS Code of Process Involved': '221112'}, {'Date of Accident': 'July 2003', 'NAICS Code of Process Involved': '221112'}]"
1E+11,Yes,1,"[{'Date of Accident': 'April 2018', 'NAICS Code of Process Involved': '311612'}]"
1E+11,Yes,1,"[{'Date of Accident': 'December 2011', 'NAICS Code of Process Involved': '311511'}]"
1E+11,Yes,1,"[{'Date of Accident': 'June 2017', 'NAICS Code of Process Involved': '311411'}]"
1E+11,Yes,1,"[{'Date of Accident': 'September 2023', 'NAICS Code of Process Involved': '21113'}]"
1E+11,Yes,1,"[{'Date of Accident': 'April 2012', 'NAICS Code of Process Involved': '32519'}]"
1E+11,Yes,1,"[{'Date of Accident': 'July 2022', 'NAICS Code of Process Involved': '22131'}]"
1E+11,Yes,1,"[{'Date of Accident': 'February 2020', 'NAICS Code of Process Involved': '32518'}]"
1E+11,Yes,4,"[{'Date of Accident': 'September 2022', 'NAICS Code of Process Involved': '32518'}, {'Date of Accident': 'July 2020', 'NAICS Code of Process Involved': '32518'}, {'Date of Accident': 'April 2018', 'NAICS Code of Process Involved': '32518'}, {'Date of Accident': 'August 2016', 'NAICS Code of Process Involved': '32518'}]"
1E+11,Yes,3,"[{'Date of Accident': 'September 1995', 'NAICS Code of Process Involved': '325199'}, {'Date of Accident': 'August 1995', 'NAICS Code of Process Involved': '325199'}, {'Date of Accident': 'July 1995', 'NAICS Code of Process Involved': '325199'}]"
1E+11,Yes,1,"[{'Date of Accident': 'December 1995', 'NAICS Code of Process Involved': '325188'}]"
1E+11,Yes,2,"[{'Date of Accident': 'September 2020', 'NAICS Code of Process Involved': '32599'}, {'Date of Accident': 'August 2018', 'NAICS Code of Process Involved': '32599'}]"
1E+11,Yes,1,"[{'Date of Accident': 'June 2004', 'NAICS Code of Process Involved': '212111'}]"
1E+11,Yes,1,"[{'Date of Accident': 'October 2014', 'NAICS Code of Process Involved': '211112'}]"
1E+11,Yes,1,"[{'Date of Accident': 'October 2015', 'NAICS Code of Process Involved': '31152'}]"
1E+11,Yes,1,"[{'Date of Accident': 'September 2023', 'NAICS Code of Process Involved': '22131'}]"
1E+11,Yes,2,"[{'Date of Accident': 'November 2018', 'NAICS Code of Process Involved': '32512'}, {'Date of Accident': 'November 2014', 'NAICS Code of Process Involved': '32512'}]"
1E+11,Yes,1,"[{'Date of Accident': 'June 2013', 'NAICS Code of Process Involved': '211112'}]"
1E+11,Yes,2,"[{'Date of Accident': 'October 2022', 'NAICS Code of Process Involved': '21112'}, {'Date of Accident': 'April 2018', 'NAICS Code of Process Involved': '21112'}]"
1E+11,Yes,1,"[{'Date of Accident': 'January 2021', 'NAICS Code of Process Involved': '21113'}]"
1E+11,Yes,4,"[{'Date of Accident': 'April 2020', 'NAICS Code of Process Involved': '21113'}, {'Date of Accident': 'September 2013', 'NAICS Code of Process Involved': '211112'}, {'Date of Accident': 'August 2013', 'NAICS Code of Process Involved': '211112'}, {'Date of Accident': 'July 2010', 'NAICS Code of Process Involved': '211112'}]"
1E+11,Yes,1,"[{'Date of Accident': 'June 2018', 'NAICS Code of Process Involved': '21113'}]"
1E+11,Yes,1,"[{'Date of Accident': 'July 1997', 'NAICS Code of Process Involved': '211112'}]"
1E+11,Yes,1,"[{'Date of Accident': 'May 2024', 'NAICS Code of Process Involved': '21113'}]"
